Name,yt_name,Link,start_min,start_sec,end_min,end_sec
Welcome,Welcome,https://talkinghands.co.in/sites/default/files/islvideos/Welcome.webm,0,0,0,3
West,West,https://talkinghands.co.in/sites/default/files/islvideos/West.webm,0,0,0,2
West Indies,West Indies,https://talkinghands.co.in/sites/default/files/islvideos/West_Indies.webm,0,0,0,3
What,What,https://talkinghands.co.in/sites/default/files/islvideos/What.webm,0,0,0,3
What time,What time,https://talkinghands.co.in/sites/default/files/islvideos/What%20time.webm,0,0,0,3
WhatsApp,WhatsApp,https://talkinghands.co.in/sites/default/files/islvideos/WhatsApp_0.webm,0,0,0,2
When,When,https://talkinghands.co.in/sites/default/files/islvideos/When.webm,0,0,0,3
Where,Where,https://talkinghands.co.in/sites/default/files/islvideos/Where.webm,0,0,0,3
which,which,https://youtu.be/wLSWjMuhJww,0,0,0,1
Which,Which,https://talkinghands.co.in/sites/default/files/islvideos/Which.webm,0,0,0,3
Whistle,Whistle,https://talkinghands.co.in/sites/default/files/islvideos/Whistle.webm,0,0,0,2
White,White,https://talkinghands.co.in/sites/default/files/islvideos/White.webm,0,0,0,3
Who,Who,https://talkinghands.co.in/sites/default/files/islvideos/Who.webm,0,0,0,3
Whoes,Whoes,https://talkinghands.co.in/sites/default/files/islvideos/Whoes.webm,0,0,0,3
Why,Why,https://talkinghands.co.in/sites/default/files/islvideos/Why.webm,0,0,0,3
wife,wife-1,https://youtu.be/vEq2LWgecfA,0,0,0,3
Wife,Wife,https://talkinghands.co.in/sites/default/files/islvideos/Wife.webm,0,0,0,3
Wife_1,Wife_1,https://talkinghands.co.in/sites/default/files/islvideos/Wife_1.webm,0,0,0,3
Wife_2,Wife_2,https://talkinghands.co.in/sites/default/files/islvideos/Wife_2.webm,0,0,0,3
win,win,https://youtu.be/-3db5Hhn4mI,0,0,0,2
Win,Win,https://talkinghands.co.in/sites/default/files/islvideos/Win.webm,0,0,0,2
Wind,Wind,https://talkinghands.co.in/sites/default/files/islvideos/Wind.webm,0,0,0,3
window,window,https://youtu.be/OCcDnB5VdgU,0,1,0,3
wipe,wipe,https://youtu.be/b4ki5taIk0s,0,0,0,2
wish,wish,https://youtu.be/D-6BxGJ0ru8,0,0,0,2
with,with,https://youtu.be/-qzWfnV26kw,0,0,0,2
With,With,https://talkinghands.co.in/sites/default/files/islvideos/With.webm,0,0,0,2
without,without,https://youtu.be/UCd4aYE00KM,0,0,0,2
Without,Without,https://talkinghands.co.in/sites/default/files/islvideos/Without.webm,0,0,0,2
woman,woman,https://youtu.be/GoDqsUZU5yk,0,0,0,3
Wood,Wood,https://talkinghands.co.in/sites/default/files/islvideos/Wood.webm,0,0,0,2
Wood-alternate,Wood-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Wood-alternate.webm,0,0,0,3
Wool,Wool,https://talkinghands.co.in/sites/default/files/islvideos/Wool.webm,0,0,0,3
work,Work,https://youtu.be/ezlHYwdmu_c,0,0,0,3
Work,Work,https://talkinghands.co.in/sites/default/files/islvideos/Work.webm,0,0,0,3
World,World,https://talkinghands.co.in/sites/default/files/islvideos/World.webm,0,0,0,3
worry,worry,https://youtu.be/b6mge7fT8p4,0,0,0,2
Wound,Wound,https://talkinghands.co.in/sites/default/files/islvideos/Wound.webm,0,0,0,3
Wrestling,Wrestling,https://talkinghands.co.in/sites/default/files/islvideos/Wrestling.webm,0,0,0,3
x,double handed,https://youtu.be/VlqddxqAYQo,1,11,1,12
X-Ray,X-Ray,https://talkinghands.co.in/sites/default/files/islvideos/X-Ray.webm,0,0,0,2
y,double handed,https://youtu.be/VlqddxqAYQo,1,14,1,15
year,year,https://youtu.be/7usxzuFAysI,0,0,0,1
Year,Year,https://talkinghands.co.in/sites/default/files/islvideos/Year.webm,0,0,0,2
Yellow,Yellow,https://talkinghands.co.in/sites/default/files/islvideos/Yellow.webm,0,0,0,2
Yesterday,Yesterday,https://talkinghands.co.in/sites/default/files/islvideos/Yesterday.webm,0,0,0,2
You,You,https://talkinghands.co.in/sites/default/files/islvideos/You.webm,0,0,0,1
You_plural,You_plural,https://talkinghands.co.in/sites/default/files/islvideos/You_plural.webm,0,0,0,2
your,your,https://youtu.be/7fdPaEyfc9Y,0,0,0,3
Your,Your,https://talkinghands.co.in/sites/default/files/islvideos/Your.webm,0,0,0,2
Yoursellf,Yoursellf,https://talkinghands.co.in/sites/default/files/islvideos/Yoursellf.webm,0,0,0,2
Youtube,Youtube,https://talkinghands.co.in/sites/default/files/islvideos/Youtube_0.webm,0,0,0,3
z,double handed,https://youtu.be/VlqddxqAYQo,1,18,1,19
Zebra Crossing,Zebra Crossing,https://talkinghands.co.in/sites/default/files/islvideos/Zebra_Crossing.webm,0,0,0,3
Zoo,Zoo,https://talkinghands.co.in/sites/default/files/islvideos/Zoo.webm,0,0,0,2
